timestamp,P_buy_kw,P_sell_kw,P_ess_dis_kw,P_ess_ch_kw,P_ev_dis_total_kw,P_ev_ch_total_kw,P_shift_out_total_kw,P_recover_total_kw,building_flex_power_kw,P_shed_total_kw,P_pv_use_kw,pv_upper_kw,pv_curtail_kw,delta_t_h
2025-07-14 11:15:00,205.85074,0.0,0.0,0.0,0.0,106.8947369,128.644,0.0,128.644,0.0,477.9,477.9,0.0,0.25
2025-07-14 11:30:00,210.72084,0.0,0.0,0.0,0.0,105.7368421,130.716,0.0,130.716,0.0,485.7,485.7,0.0,0.25
2025-07-14 11:45:00,232.89084,0.0,0.0,0.0,0.0,116.7368421,106.946,0.0,106.946,0.0,491.4,491.4,0.0,0.25
2025-07-14 12:00:00,199.29716,0.0,0.0,0.0,0.0,129.2631579,119.86600000000001,0.0,119.86600000000001,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:15:00,214.15789,0.0,0.0,0.0,0.0,149.15789469999999,118.39999999999999,0.0,118.39999999999999,0.0,495.9,495.9,0.0,0.25
2025-07-14 12:30:00,218.58,0.0,0.0,0.0,0.0,140.0,121.32000000000001,0.0,121.32000000000001,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:45:00,201.39036,0.0,0.0,0.0,0.0,134.67036009999998,117.48,0.0,117.48,0.0,491.4,491.4,0.0,0.25
2025-07-14 13:00:00,243.072,0.0,0.0,0.0,0.0,151.0,122.828,0.0,122.828,0.0,485.7,485.7,0.0,0.25
2025-07-14 13:15:00,248.83076,0.0,0.0,0.0,0.0,164.966759,118.836,0.0,118.836,0.0,477.9,477.9,0.0,0.25
2025-07-14 13:30:00,273.468,0.0,0.0,0.0,0.0,154.0,77.43199999999999,0.0,77.43199999999999,0.0,468.0,468.0,0.0,0.25
2025-07-14 13:45:00,261.67,0.0,0.0,0.0,0.0,158.0,115.23,0.0,115.23,0.0,455.9,455.9,0.0,0.25
2025-07-14 14:00:00,332.496,0.0,0.0,0.0,0.0,140.0,80.904,0.0,80.904,0.0,441.9,441.9,0.0,0.25
2025-07-14 14:15:00,344.77526,0.0,0.0,0.0,0.0,133.1052632,81.03,0.0,81.03,0.0,426.0,426.0,0.0,0.25
2025-07-14 14:30:00,375.476,0.0,0.0,0.0,0.0,129.0,82.224,0.0,82.224,0.0,408.4,408.4,0.0,0.25
2025-07-14 14:45:00,381.224,0.0,0.0,0.0,0.0,127.0,81.77600000000001,0.0,81.77600000000001,0.0,389.0,389.0,0.0,0.25
2025-07-14 15:00:00,202.682,0.0,0.0,0.0,34.1,0.0,133.31799999999998,0.0,133.31799999999998,0.0,368.2,368.2,0.0,0.25
2025-07-14 15:15:00,234.2,0.0,0.0,0.0,17.0,0.0,133.1,0.0,133.1,0.0,346.0,346.0,0.0,0.25
2025-07-14 15:30:00,272.3,0.0,0.0,0.0,16.68,0.0,135.72,0.0,135.72,0.0,322.7,322.7,0.0,0.25
2025-07-14 15:45:00,302.586,0.0,0.0,0.0,10.0,0.0,137.014,0.0,137.014,0.0,298.3,298.3,0.0,0.25
2025-07-14 16:00:00,343.554,0.0,0.0,0.0,0.0,0.0,136.546,0.0,136.546,0.0,273.1,273.1,0.0,0.25
2025-07-14 16:15:00,349.91642,0.0,0.0,0.0,0.66,6.3684211,134.192,0.0,134.192,0.0,247.2,247.2,0.0,0.25
2025-07-14 16:30:00,403.05484,0.0,0.0,0.0,0.0,12.7368421,135.282,0.0,135.282,0.0,221.0,221.0,0.0,0.25
2025-07-14 16:45:00,433.754,0.0,0.0,0.0,0.0,14.0,136.346,0.0,136.346,0.0,194.5,194.5,0.0,0.25
2025-07-14 17:00:00,50.22,0.0,300.0,0.0,75.0,0.0,130.48000000000002,0.0,130.48000000000002,0.0,168.1,168.1,0.0,0.25
2025-07-14 17:15:00,55.198,0.0,300.0,0.0,92.0,0.0,128.002,0.0,128.002,0.0,142.0,142.0,0.0,0.25
2025-07-14 17:30:00,69.612,0.0,300.0,0.0,78.0,0.0,119.088,0.0,119.088,0.0,116.5,116.5,0.0,0.25
2025-07-14 17:45:00,416.646,0.0,0.0,0.0,38.67999999999999,0.0,115.97399999999999,0.0,115.97399999999999,0.0,91.9,91.9,0.0,0.25
2025-07-14 18:00:00,116.702,0.0,300.0,0.0,39.0,0.0,110.998,0.0,110.998,0.0,68.4,68.4,0.0,0.25
2025-07-14 18:15:00,415.084,0.0,0.0,0.0,55.64,0.0,108.57600000000001,0.0,108.57600000000001,0.0,46.7,46.7,0.0,0.25
2025-07-14 18:30:00,442.5,0.0,0.0,0.0,44.0,0.0,107.2,0.0,107.2,0.0,27.1,27.1,0.0,0.25
2025-07-14 18:45:00,411.694,0.0,48.0,0.0,24.0,0.0,102.006,0.0,102.006,0.0,10.7,10.7,0.0,0.25
2025-07-14 19:00:00,180.326,0.0,300.0,0.0,7.0,0.0,98.974,0.0,98.974,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:15:00,168.824,0.0,300.0,0.0,4.2,0.0,96.67600000000002,0.0,96.67600000000002,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:30:00,170.14,0.0,300.0,0.0,0.0,0.0,94.06,0.0,94.06,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:45:00,149.784,0.0,300.0,0.0,0.0,0.0,89.11600000000001,0.0,89.11600000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:00:00,117.602,0.0,300.0,0.0,0.0,0.0,82.69800000000001,0.0,82.69800000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:15:00,109.6,0.0,300.0,0.0,0.0,0.0,78.8,0.0,78.8,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:30:00,105.124,0.0,300.0,0.0,0.0,0.0,78.276,0.0,78.276,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:45:00,99.878,0.0,300.0,0.0,0.0,0.0,76.622,0.0,76.622,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:00:00,389.264,0.0,0.0,0.0,0.0,0.0,74.536,0.0,74.536,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:15:00,384.518,0.0,0.0,0.0,0.0,0.0,73.78200000000001,0.0,73.78200000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:30:00,370.08,0.0,0.0,0.0,0.0,0.0,71.32,0.0,71.32,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:45:00,376.36,0.0,0.0,0.0,0.0,0.0,72.84,0.0,72.84,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:00:00,363.024,0.0,0.0,0.0,0.0,0.0,69.876,0.0,69.876,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:15:00,357.8,0.0,0.0,0.0,0.0,0.0,68.39999999999999,0.0,68.39999999999999,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:30:00,361.44,0.0,0.0,0.0,0.0,0.0,70.25999999999999,0.0,70.25999999999999,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:45:00,352.4,0.0,0.0,0.0,0.0,0.0,67.4,0.0,67.4,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:00:00,345.658,0.0,0.0,0.0,0.0,0.0,66.042,0.0,66.042,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:15:00,358.036,0.0,0.0,0.0,0.0,0.0,67.164,0.0,67.164,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:30:00,351.86,0.0,0.0,0.0,0.0,0.0,65.64,0.0,65.64,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:45:00,327.256,0.0,0.0,0.0,0.0,0.0,63.14399999999999,0.0,63.14399999999999,0.0,0.0,0.0,0.0,0.25
2025-07-15 00:00:00,547.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 00:15:00,535.2,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 00:30:00,550.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 00:45:00,547.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 01:00:00,536.2,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 01:15:00,535.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 01:30:00,540.8,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 01:45:00,543.1,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 02:00:00,545.1,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 02:15:00,547.2,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 02:30:00,541.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 02:45:00,519.5,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 03:00:00,549.1,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 03:15:00,524.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 03:30:00,827.8,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 03:45:00,840.2,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 04:00:00,836.9,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 04:15:00,677.50526,0.0,0.0,142.10526,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 04:30:00,828.0,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 04:45:00,836.1,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 05:00:00,843.0,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 05:15:00,827.9,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 05:30:00,851.5,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-15 05:45:00,849.9,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,10.2,10.2,0.0,0.25
2025-07-15 06:00:00,833.0,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,25.9,25.9,0.0,0.25
2025-07-15 06:15:00,822.9,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,44.6,44.6,0.0,0.25
2025-07-15 06:30:00,838.5,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,65.5,65.5,0.0,0.25
2025-07-15 06:45:00,820.7,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,87.9,87.9,0.0,0.25
2025-07-15 07:00:00,268.798,0.0,0.0,0.0,0.0,0.0,73.402,0.0,73.402,0.0,111.4,111.4,0.0,0.25
2025-07-15 07:15:00,273.628,0.0,0.0,0.0,0.0,0.0,82.572,0.0,82.572,0.0,135.9,135.9,0.0,0.25
2025-07-15 07:30:00,253.208,0.0,0.0,0.0,0.0,0.0,82.99199999999999,0.0,82.99199999999999,0.0,160.8,160.8,0.0,0.25
2025-07-15 07:45:00,250.232,0.0,0.0,0.0,0.0,0.0,88.768,0.0,88.768,0.0,186.1,186.1,0.0,0.25
2025-07-15 08:00:00,252.252,0.0,0.0,0.0,0.0,7.0,95.648,0.0,95.648,0.0,211.4,211.4,0.0,0.25
2025-07-15 08:15:00,246.67,0.0,0.0,0.0,0.0,7.0,100.53,0.0,100.53,0.0,236.5,236.5,0.0,0.25
2025-07-15 08:30:00,231.25,0.0,0.0,0.0,0.0,7.0,104.14999999999999,0.0,104.14999999999999,0.0,261.2,261.2,0.0,0.25
2025-07-15 08:45:00,211.294,0.0,0.0,0.0,0.0,7.0,106.006,0.0,106.006,0.0,285.3,285.3,0.0,0.25
2025-07-15 09:00:00,214.23,0.0,0.0,0.0,0.0,7.0,110.97,0.0,110.97,0.0,308.6,308.6,0.0,0.25
2025-07-15 09:15:00,189.84442,0.0,0.0,0.0,0.0,0.36842105,113.924,0.0,113.924,0.0,331.0,331.0,0.0,0.25
2025-07-15 09:30:00,190.63,0.0,0.0,0.0,0.0,7.0,116.57,0.0,116.57,0.0,352.2,352.2,0.0,0.25
2025-07-15 09:45:00,183.594,0.0,0.0,0.0,0.0,7.0,120.906,0.0,120.906,0.0,372.1,372.1,0.0,0.25
2025-07-15 10:00:00,161.72,0.0,0.0,0.0,0.0,7.0,119.67999999999999,0.0,119.67999999999999,0.0,390.6,390.6,0.0,0.25
2025-07-15 10:15:00,159.026,0.0,0.0,0.0,0.0,7.0,123.574,0.0,123.574,0.0,407.5,407.5,0.0,0.25
2025-07-15 10:30:00,165.79253,0.0,0.0,0.0,0.0,16.210526299999998,126.518,0.0,126.518,0.0,422.7,422.7,0.0,0.25
2025-07-15 10:45:00,154.444,0.0,0.0,0.0,0.0,18.0,126.456,0.0,126.456,0.0,436.1,436.1,0.0,0.25
2025-07-15 11:00:00,234.83905,0.0,0.0,0.0,0.0,43.421053,83.082,0.0,83.082,0.0,447.6,447.6,0.0,0.25
2025-07-15 11:15:00,234.05106,0.0,0.0,0.0,0.0,66.9390582,81.588,0.0,81.588,0.0,457.1,457.1,0.0,0.25
2025-07-15 11:30:00,252.154,0.0,0.0,0.0,0.0,79.0,82.546,0.0,82.546,0.0,464.6,464.6,0.0,0.25
2025-07-15 11:45:00,257.358,0.0,0.0,0.0,0.0,86.0,85.342,0.0,85.342,0.0,470.0,470.0,0.0,0.25
2025-07-15 12:00:00,215.71779,0.0,0.0,0.0,0.0,80.3157895,83.998,0.0,83.998,0.0,473.2,473.2,0.0,0.25
2025-07-15 12:15:00,254.96116,0.0,0.0,0.0,0.0,112.26315790000001,83.102,0.0,83.102,0.0,474.3,474.3,0.0,0.25
2025-07-15 12:30:00,226.54063,0.0,0.0,0.0,0.0,97.0526316,82.412,0.0,82.412,0.0,473.2,473.2,0.0,0.25
2025-07-15 12:45:00,222.964,0.0,0.0,0.0,0.0,90.0,81.136,0.0,81.136,0.0,470.0,470.0,0.0,0.25
2025-07-15 13:00:00,248.01021,0.0,0.0,0.0,0.0,104.6842105,81.574,0.0,81.574,0.0,464.6,464.6,0.0,0.25
2025-07-15 13:15:00,241.158,0.0,0.0,0.0,0.0,103.0,78.642,0.0,78.642,0.0,457.1,457.1,0.0,0.25
2025-07-15 13:30:00,240.422,0.0,0.0,0.0,0.0,83.0,78.77799999999999,0.0,78.77799999999999,0.0,447.6,447.6,0.0,0.25
2025-07-15 13:45:00,244.278,0.0,0.0,0.0,0.0,79.0,81.422,0.0,81.422,0.0,436.1,436.1,0.0,0.25
2025-07-15 14:00:00,299.01116,0.0,0.0,0.0,0.0,79.2631579,81.652,0.0,81.652,0.0,422.7,422.7,0.0,0.25
2025-07-15 14:15:00,340.818,0.0,0.0,0.0,0.0,94.0,81.882,0.0,81.882,0.0,407.5,407.5,0.0,0.25
2025-07-15 14:30:00,340.954,0.0,0.0,0.0,0.0,76.0,83.54599999999999,0.0,83.54599999999999,0.0,390.6,390.6,0.0,0.25
2025-07-15 14:45:00,360.73211,0.0,0.0,0.0,0.0,66.8421053,84.31,0.0,84.31,0.0,372.1,372.1,0.0,0.25
2025-07-15 15:00:00,236.936,0.0,0.0,0.0,17.0,0.0,134.164,0.0,134.164,0.0,352.2,352.2,0.0,0.25
2025-07-15 15:15:00,247.778,0.0,0.0,0.0,32.519999999999996,0.0,135.402,0.0,135.402,0.0,331.0,331.0,0.0,0.25
2025-07-15 15:30:00,269.636,0.0,0.0,0.0,24.0,0.0,134.464,0.0,134.464,0.0,308.6,308.6,0.0,0.25
2025-07-15 15:45:00,300.054,0.0,0.0,0.0,22.38,0.0,136.36599999999999,0.0,136.36599999999999,0.0,285.3,285.3,0.0,0.25
2025-07-15 16:00:00,346.754,0.0,0.0,0.0,7.0,0.0,137.646,0.0,137.646,0.0,261.2,261.2,0.0,0.25
2025-07-15 16:15:00,362.008,0.0,0.0,0.0,3.6,0.0,136.392,0.0,136.392,0.0,236.5,236.5,0.0,0.25
2025-07-15 16:30:00,417.948,0.0,0.0,0.0,0.0,0.0,139.652,0.0,139.652,0.0,211.4,211.4,0.0,0.25
2025-07-15 16:45:00,437.738,0.0,0.0,0.0,0.0,0.0,138.262,0.0,138.262,0.0,186.1,186.1,0.0,0.25
2025-07-15 17:00:00,108.066,0.0,300.0,0.0,30.0,0.0,130.73399999999998,0.0,130.73399999999998,0.0,160.8,160.8,0.0,0.25
2025-07-15 17:15:00,125.154,0.0,300.0,0.0,30.0,0.0,128.446,0.0,128.446,0.0,135.9,135.9,0.0,0.25
2025-07-15 17:30:00,120.534,0.0,300.0,0.0,30.0,0.0,120.86599999999999,0.0,120.86599999999999,0.0,111.4,111.4,0.0,0.25
2025-07-15 17:45:00,131.022,0.0,300.0,0.0,30.0,0.0,114.77799999999999,0.0,114.77799999999999,0.0,87.9,87.9,0.0,0.25
2025-07-15 18:00:00,136.222,0.0,300.0,0.0,20.0,0.0,111.178,0.0,111.178,0.0,65.5,65.5,0.0,0.25
2025-07-15 18:15:00,169.09,0.0,300.0,0.0,16.5,0.0,112.11000000000001,0.0,112.11000000000001,0.0,44.6,44.6,0.0,0.25
2025-07-15 18:30:00,161.016,0.0,300.0,0.0,20.0,0.0,106.28399999999999,0.0,106.28399999999999,0.0,25.9,25.9,0.0,0.25
2025-07-15 18:45:00,165.204,0.0,300.0,0.0,20.0,0.0,102.696,0.0,102.696,0.0,10.2,10.2,0.0,0.25
2025-07-15 19:00:00,181.222,0.0,300.0,0.0,10.0,0.0,101.778,0.0,101.778,0.0,0.0,0.0,0.0,0.25
2025-07-15 19:15:00,176.468,0.0,300.0,0.0,0.04,0.0,96.492,0.0,96.492,0.0,0.0,0.0,0.0,0.25
2025-07-15 19:30:00,154.898,0.0,300.0,0.0,10.0,0.0,92.702,0.0,92.702,0.0,0.0,0.0,0.0,0.25
2025-07-15 19:45:00,147.938,0.0,300.0,0.0,0.0,0.0,89.06200000000001,0.0,89.06200000000001,0.0,0.0,0.0,0.0,0.25
2025-07-15 20:00:00,366.794,0.0,48.0,0.0,0.0,0.0,82.20599999999999,0.0,82.20599999999999,0.0,0.0,0.0,0.0,0.25
2025-07-15 20:15:00,414.116,0.0,0.0,0.0,0.0,0.0,80.584,0.0,80.584,0.0,0.0,0.0,0.0,0.25
2025-07-15 20:30:00,409.986,0.0,0.0,0.0,0.0,0.0,80.214,0.0,80.214,0.0,0.0,0.0,0.0,0.25
2025-07-15 20:45:00,401.362,0.0,0.0,0.0,0.0,0.0,78.038,0.0,78.038,0.0,0.0,0.0,0.0,0.25
2025-07-15 21:00:00,387.376,0.0,0.0,0.0,0.0,0.0,75.624,0.0,75.624,0.0,0.0,0.0,0.0,0.25
2025-07-15 21:15:00,391.444,0.0,0.0,0.0,0.0,0.0,75.856,0.0,75.856,0.0,0.0,0.0,0.0,0.25
2025-07-15 21:30:00,379.882,0.0,0.0,0.0,0.0,0.0,72.518,0.0,72.518,0.0,0.0,0.0,0.0,0.25
2025-07-15 21:45:00,380.746,0.0,0.0,0.0,0.0,0.0,72.754,0.0,72.754,0.0,0.0,0.0,0.0,0.25
2025-07-15 22:00:00,381.53,0.0,0.0,0.0,0.0,0.0,74.07,0.0,74.07,0.0,0.0,0.0,0.0,0.25
2025-07-15 22:15:00,351.766,0.0,0.0,0.0,0.0,0.0,67.834,0.0,67.834,0.0,0.0,0.0,0.0,0.25
2025-07-15 22:30:00,357.966,0.0,0.0,0.0,0.0,0.0,68.434,0.0,68.434,0.0,0.0,0.0,0.0,0.25
2025-07-15 22:45:00,342.134,0.0,0.0,0.0,0.0,0.0,65.066,0.0,65.066,0.0,0.0,0.0,0.0,0.25
2025-07-15 23:00:00,352.95,0.0,0.0,0.0,0.0,0.0,69.55,0.0,69.55,0.0,0.0,0.0,0.0,0.25
2025-07-15 23:15:00,346.828,0.0,0.0,0.0,0.0,0.0,67.072,0.0,67.072,0.0,0.0,0.0,0.0,0.25
2025-07-15 23:30:00,355.106,0.0,0.0,0.0,0.0,0.0,66.39399999999999,0.0,66.39399999999999,0.0,0.0,0.0,0.0,0.25
2025-07-15 23:45:00,345.248,0.0,0.0,0.0,0.0,0.0,66.352,0.0,66.352,0.0,0.0,0.0,0.0,0.25
2025-07-16 00:00:00,547.5,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
