timestamp,slot_id,pv_available_kw
2025-07-18 01:15:00,390,0.0
2025-07-18 01:30:00,391,0.0
2025-07-18 01:45:00,392,0.0
2025-07-18 02:00:00,393,0.0
2025-07-18 02:15:00,394,0.0
2025-07-18 02:30:00,395,0.0
2025-07-18 02:45:00,396,0.0
2025-07-18 03:00:00,397,0.0
2025-07-18 03:15:00,398,0.0
2025-07-18 03:30:00,399,0.0
2025-07-18 03:45:00,400,0.0
2025-07-18 04:00:00,401,0.0
2025-07-18 04:15:00,402,0.0
2025-07-18 04:30:00,403,0.0
2025-07-18 04:45:00,404,0.0
2025-07-18 05:00:00,405,0.0
2025-07-18 05:15:00,406,0.0
2025-07-18 05:30:00,407,0.0
2025-07-18 05:45:00,408,11.3
2025-07-18 06:00:00,409,28.9
2025-07-18 06:15:00,410,49.7
2025-07-18 06:30:00,411,72.9
2025-07-18 06:45:00,412,97.8
2025-07-18 07:00:00,413,124.1
2025-07-18 07:15:00,414,151.3
2025-07-18 07:30:00,415,179.1
2025-07-18 07:45:00,416,207.2
2025-07-18 08:00:00,417,235.4
2025-07-18 08:15:00,418,263.4
2025-07-18 08:30:00,419,290.9
2025-07-18 08:45:00,420,317.7
2025-07-18 09:00:00,421,343.7
2025-07-18 09:15:00,422,368.6
2025-07-18 09:30:00,423,392.2
2025-07-18 09:45:00,424,414.4
2025-07-18 10:00:00,425,435.0
2025-07-18 10:15:00,426,453.8
2025-07-18 10:30:00,427,470.8
2025-07-18 10:45:00,428,485.7
2025-07-18 11:00:00,429,498.5
2025-07-18 11:15:00,430,509.1
2025-07-18 11:30:00,431,517.4
2025-07-18 11:45:00,432,523.4
2025-07-18 12:00:00,433,527.0
2025-07-18 12:15:00,434,528.2
2025-07-18 12:30:00,435,527.0
2025-07-18 12:45:00,436,523.4
2025-07-18 13:00:00,437,517.4
2025-07-18 13:15:00,438,509.1
2025-07-18 13:30:00,439,498.5
2025-07-18 13:45:00,440,485.7
2025-07-18 14:00:00,441,470.8
2025-07-18 14:15:00,442,453.8
2025-07-18 14:30:00,443,435.0
2025-07-18 14:45:00,444,414.4
2025-07-18 15:00:00,445,392.2
2025-07-18 15:15:00,446,368.6
2025-07-18 15:30:00,447,343.7
2025-07-18 15:45:00,448,317.7
2025-07-18 16:00:00,449,290.9
2025-07-18 16:15:00,450,263.4
2025-07-18 16:30:00,451,235.4
2025-07-18 16:45:00,452,207.2
2025-07-18 17:00:00,453,179.1
2025-07-18 17:15:00,454,151.3
2025-07-18 17:30:00,455,124.1
2025-07-18 17:45:00,456,97.8
2025-07-18 18:00:00,457,72.9
2025-07-18 18:15:00,458,49.7
2025-07-18 18:30:00,459,28.9
2025-07-18 18:45:00,460,11.3
2025-07-18 19:00:00,461,0.0
2025-07-18 19:15:00,462,0.0
2025-07-18 19:30:00,463,0.0
2025-07-18 19:45:00,464,0.0
2025-07-18 20:00:00,465,0.0
2025-07-18 20:15:00,466,0.0
2025-07-18 20:30:00,467,0.0
2025-07-18 20:45:00,468,0.0
2025-07-18 21:00:00,469,0.0
2025-07-18 21:15:00,470,0.0
2025-07-18 21:30:00,471,0.0
2025-07-18 21:45:00,472,0.0
2025-07-18 22:00:00,473,0.0
2025-07-18 22:15:00,474,0.0
2025-07-18 22:30:00,475,0.0
2025-07-18 22:45:00,476,0.0
2025-07-18 23:00:00,477,0.0
2025-07-18 23:15:00,478,0.0
2025-07-18 23:30:00,479,0.0
2025-07-18 23:45:00,480,0.0
2025-07-19 00:00:00,481,0.0
2025-07-19 00:15:00,482,0.0
2025-07-19 00:30:00,483,0.0
2025-07-19 00:45:00,484,0.0
2025-07-19 01:00:00,485,0.0
2025-07-19 01:15:00,486,0.0
2025-07-19 01:30:00,487,0.0
2025-07-19 01:45:00,488,0.0
2025-07-19 02:00:00,489,0.0
2025-07-19 02:15:00,490,0.0
2025-07-19 02:30:00,491,0.0
2025-07-19 02:45:00,492,0.0
2025-07-19 03:00:00,493,0.0
2025-07-19 03:15:00,494,0.0
2025-07-19 03:30:00,495,0.0
2025-07-19 03:45:00,496,0.0
2025-07-19 04:00:00,497,0.0
2025-07-19 04:15:00,498,0.0
2025-07-19 04:30:00,499,0.0
2025-07-19 04:45:00,500,0.0
2025-07-19 05:00:00,501,0.0
2025-07-19 05:15:00,502,0.0
2025-07-19 05:30:00,503,0.0
2025-07-19 05:45:00,504,8.7
2025-07-19 06:00:00,505,22.1
2025-07-19 06:15:00,506,38.0
2025-07-19 06:30:00,507,55.8
2025-07-19 06:45:00,508,74.9
2025-07-19 07:00:00,509,95.0
2025-07-19 07:15:00,510,115.8
2025-07-19 07:30:00,511,137.1
2025-07-19 07:45:00,512,158.6
2025-07-19 08:00:00,513,180.1
2025-07-19 08:15:00,514,201.5
2025-07-19 08:30:00,515,222.6
2025-07-19 08:45:00,516,243.2
2025-07-19 09:00:00,517,263.0
2025-07-19 09:15:00,518,282.1
2025-07-19 09:30:00,519,300.2
2025-07-19 09:45:00,520,317.2
2025-07-19 10:00:00,521,332.9
2025-07-19 10:15:00,522,347.3
2025-07-19 10:30:00,523,360.3
2025-07-19 10:45:00,524,371.7
2025-07-19 11:00:00,525,381.5
2025-07-19 11:15:00,526,389.6
2025-07-19 11:30:00,527,396.0
2025-07-19 11:45:00,528,400.6
2025-07-19 12:00:00,529,403.3
2025-07-19 12:15:00,530,404.2
2025-07-19 12:30:00,531,403.3
2025-07-19 12:45:00,532,400.6
2025-07-19 13:00:00,533,396.0
2025-07-19 13:15:00,534,389.6
2025-07-19 13:30:00,535,381.5
2025-07-19 13:45:00,536,371.7
2025-07-19 14:00:00,537,360.3
2025-07-19 14:15:00,538,347.3
2025-07-19 14:30:00,539,332.9
2025-07-19 14:45:00,540,317.2
2025-07-19 15:00:00,541,300.2
2025-07-19 15:15:00,542,282.1
2025-07-19 15:30:00,543,263.0
2025-07-19 15:45:00,544,243.2
2025-07-19 16:00:00,545,222.6
2025-07-19 16:15:00,546,201.5
2025-07-19 16:30:00,547,180.1
2025-07-19 16:45:00,548,158.6
2025-07-19 17:00:00,549,137.1
2025-07-19 17:15:00,550,115.8
2025-07-19 17:30:00,551,95.0
2025-07-19 17:45:00,552,74.9
2025-07-19 18:00:00,553,55.8
2025-07-19 18:15:00,554,38.0
2025-07-19 18:30:00,555,22.1
2025-07-19 18:45:00,556,8.7
2025-07-19 19:00:00,557,0.0
2025-07-19 19:15:00,558,0.0
2025-07-19 19:30:00,559,0.0
2025-07-19 19:45:00,560,0.0
2025-07-19 20:00:00,561,0.0
2025-07-19 20:15:00,562,0.0
2025-07-19 20:30:00,563,0.0
2025-07-19 20:45:00,564,0.0
2025-07-19 21:00:00,565,0.0
2025-07-19 21:15:00,566,0.0
2025-07-19 21:30:00,567,0.0
2025-07-19 21:45:00,568,0.0
2025-07-19 22:00:00,569,0.0
2025-07-19 22:15:00,570,0.0
2025-07-19 22:30:00,571,0.0
2025-07-19 22:45:00,572,0.0
2025-07-19 23:00:00,573,0.0
2025-07-19 23:15:00,574,0.0
2025-07-19 23:30:00,575,0.0
2025-07-19 23:45:00,576,0.0
2025-07-20 00:00:00,577,0.0
2025-07-20 00:15:00,578,0.0
2025-07-20 00:30:00,579,0.0
2025-07-20 00:45:00,580,0.0
2025-07-20 01:00:00,581,0.0
2025-07-20 01:15:00,582,0.0
2025-07-20 01:30:00,583,0.0
2025-07-20 01:45:00,584,0.0
2025-07-20 02:00:00,585,0.0
2025-07-20 02:15:00,586,0.0
2025-07-20 02:30:00,587,0.0
2025-07-20 02:45:00,588,0.0
2025-07-20 03:00:00,589,0.0
2025-07-20 03:15:00,590,0.0
2025-07-20 03:30:00,591,0.0
2025-07-20 03:45:00,592,0.0
2025-07-20 04:00:00,593,0.0
2025-07-20 04:15:00,594,0.0
2025-07-20 04:30:00,595,0.0
2025-07-20 04:45:00,596,0.0
2025-07-20 05:00:00,597,0.0
2025-07-20 05:15:00,598,0.0
2025-07-20 05:30:00,599,0.0
2025-07-20 05:45:00,600,8.1
2025-07-20 06:00:00,601,20.6
2025-07-20 06:15:00,602,35.5
2025-07-20 06:30:00,603,52.1
2025-07-20 06:45:00,604,69.9
2025-07-20 07:00:00,605,88.6
2025-07-20 07:15:00,606,108.1
2025-07-20 07:30:00,607,127.9
2025-07-20 07:45:00,608,148.0
2025-07-20 08:00:00,609,168.1
2025-07-20 08:15:00,610,188.1
2025-07-20 08:30:00,611,207.8
2025-07-20 08:45:00,612,227.0
2025-07-20 09:00:00,613,245.5
2025-07-20 09:15:00,614,263.3
2025-07-20 09:30:00,615,280.2
2025-07-20 09:45:00,616,296.0
2025-07-20 10:00:00,617,310.7
2025-07-20 10:15:00,618,324.2
2025-07-20 10:30:00,619,336.3
2025-07-20 10:45:00,620,346.9
2025-07-20 11:00:00,621,356.1
2025-07-20 11:15:00,622,363.6
2025-07-20 11:30:00,623,369.6
2025-07-20 11:45:00,624,373.9
2025-07-20 12:00:00,625,376.4
2025-07-20 12:15:00,626,377.3
2025-07-20 12:30:00,627,376.4
2025-07-20 12:45:00,628,373.9
2025-07-20 13:00:00,629,369.6
2025-07-20 13:15:00,630,363.6
2025-07-20 13:30:00,631,356.1
2025-07-20 13:45:00,632,346.9
2025-07-20 14:00:00,633,336.3
2025-07-20 14:15:00,634,324.2
2025-07-20 14:30:00,635,310.7
2025-07-20 14:45:00,636,296.0
2025-07-20 15:00:00,637,280.2
2025-07-20 15:15:00,638,263.3
2025-07-20 15:30:00,639,245.5
2025-07-20 15:45:00,640,227.0
2025-07-20 16:00:00,641,207.8
2025-07-20 16:15:00,642,188.1
2025-07-20 16:30:00,643,168.1
2025-07-20 16:45:00,644,148.0
2025-07-20 17:00:00,645,127.9
2025-07-20 17:15:00,646,108.1
2025-07-20 17:30:00,647,88.6
2025-07-20 17:45:00,648,69.9
2025-07-20 18:00:00,649,52.1
2025-07-20 18:15:00,650,35.5
2025-07-20 18:30:00,651,20.6
2025-07-20 18:45:00,652,8.1
2025-07-20 19:00:00,653,0.0
2025-07-20 19:15:00,654,0.0
2025-07-20 19:30:00,655,0.0
2025-07-20 19:45:00,656,0.0
2025-07-20 20:00:00,657,0.0
2025-07-20 20:15:00,658,0.0
2025-07-20 20:30:00,659,0.0
2025-07-20 20:45:00,660,0.0
2025-07-20 21:00:00,661,0.0
2025-07-20 21:15:00,662,0.0
2025-07-20 21:30:00,663,0.0
2025-07-20 21:45:00,664,0.0
2025-07-20 22:00:00,665,0.0
2025-07-20 22:15:00,666,0.0
2025-07-20 22:30:00,667,0.0
2025-07-20 22:45:00,668,0.0
2025-07-20 23:00:00,669,0.0
2025-07-20 23:15:00,670,0.0
2025-07-20 23:30:00,671,0.0
2025-07-20 23:45:00,672,0.0
