model_name,slot_id,timestamp,is_price_peak_slot,native_load_kw,flex_support_kw
problem1_coordinated,101,2025-07-15 01:00:00,0,372.8,0.0
problem1_coordinated,102,2025-07-15 01:15:00,0,371.7,0.0
problem1_coordinated,103,2025-07-15 01:30:00,0,377.2,0.0
problem1_coordinated,104,2025-07-15 01:45:00,0,379.5,0.0
problem1_coordinated,105,2025-07-15 02:00:00,0,381.6,0.0
problem1_coordinated,106,2025-07-15 02:15:00,0,383.7,0.0
problem1_coordinated,107,2025-07-15 02:30:00,0,377.7,0.0
problem1_coordinated,108,2025-07-15 02:45:00,0,355.9,0.0
problem1_coordinated,109,2025-07-15 03:00:00,0,385.6,0.0
problem1_coordinated,110,2025-07-15 03:15:00,0,360.8,0.0
problem1_coordinated,111,2025-07-15 03:30:00,0,364.3,0.0
problem1_coordinated,112,2025-07-15 03:45:00,0,376.7,0.0
problem1_coordinated,113,2025-07-15 04:00:00,0,373.3,0.0
problem1_coordinated,114,2025-07-15 04:15:00,0,372.0,0.0
problem1_coordinated,115,2025-07-15 04:30:00,0,364.5,0.0
problem1_coordinated,116,2025-07-15 04:45:00,0,372.7,0.0
problem1_coordinated,117,2025-07-15 05:00:00,0,379.5,0.0
problem1_coordinated,118,2025-07-15 05:15:00,0,364.4,0.0
problem1_coordinated,119,2025-07-15 05:30:00,0,387.9,0.0
problem1_coordinated,120,2025-07-15 05:45:00,0,396.6,0.0
problem1_coordinated,121,2025-07-15 06:00:00,0,395.4,0.0
problem1_coordinated,122,2025-07-15 06:15:00,0,403.9,0.0
problem1_coordinated,123,2025-07-15 06:30:00,0,440.5,0.0
problem1_coordinated,124,2025-07-15 06:45:00,0,445.2,0.0
problem1_coordinated,125,2025-07-15 07:00:00,0,453.7,73.402
problem1_coordinated,126,2025-07-15 07:15:00,0,492.1,82.572
problem1_coordinated,127,2025-07-15 07:30:00,0,497.0,82.99199999999999
problem1_coordinated,128,2025-07-15 07:45:00,0,525.1,88.768
problem1_coordinated,129,2025-07-15 08:00:00,0,552.3,95.648
problem1_coordinated,130,2025-07-15 08:15:00,0,576.7,100.53
problem1_coordinated,131,2025-07-15 08:30:00,0,589.6,104.15
problem1_coordinated,132,2025-07-15 08:45:00,0,595.7,106.006
problem1_coordinated,133,2025-07-15 09:00:00,0,626.8,110.97
problem1_coordinated,134,2025-07-15 09:15:00,0,634.3,113.924
problem1_coordinated,135,2025-07-15 09:30:00,0,652.3,116.57
problem1_coordinated,136,2025-07-15 09:45:00,0,669.6,120.906
problem1_coordinated,137,2025-07-15 10:00:00,0,665.1,119.68
problem1_coordinated,138,2025-07-15 10:15:00,0,683.1,123.574
problem1_coordinated,139,2025-07-15 10:30:00,0,698.8,126.518
problem1_coordinated,140,2025-07-15 10:45:00,0,699.0,126.456
problem1_coordinated,141,2025-07-15 11:00:00,0,722.1,83.082
problem1_coordinated,142,2025-07-15 11:15:00,0,705.8,81.588
problem1_coordinated,143,2025-07-15 11:30:00,0,720.2,82.546
problem1_coordinated,144,2025-07-15 11:45:00,0,726.7,85.342
problem1_coordinated,145,2025-07-15 12:00:00,0,692.6,83.998
problem1_coordinated,146,2025-07-15 12:15:00,0,700.1,83.102
problem1_coordinated,147,2025-07-15 12:30:00,0,685.1,82.412
problem1_coordinated,148,2025-07-15 12:45:00,0,684.1,81.136
problem1_coordinated,149,2025-07-15 13:00:00,0,689.6,81.574
problem1_coordinated,150,2025-07-15 13:15:00,0,673.9,78.642
problem1_coordinated,151,2025-07-15 13:30:00,0,683.8,78.77799999999999
problem1_coordinated,152,2025-07-15 13:45:00,0,682.8,81.422
problem1_coordinated,153,2025-07-15 14:00:00,0,724.1,81.652
problem1_coordinated,154,2025-07-15 14:15:00,0,736.2,81.882
problem1_coordinated,155,2025-07-15 14:30:00,0,739.1,83.54599999999999
problem1_coordinated,156,2025-07-15 14:45:00,0,750.3,84.31
problem1_coordinated,157,2025-07-15 15:00:00,1,740.3,134.164
problem1_coordinated,158,2025-07-15 15:15:00,1,746.6,135.402
problem1_coordinated,159,2025-07-15 15:30:00,1,736.7,134.464
problem1_coordinated,160,2025-07-15 15:45:00,1,744.1,136.366
problem1_coordinated,161,2025-07-15 16:00:00,1,752.7,137.646
problem1_coordinated,162,2025-07-15 16:15:00,1,738.4,136.392
problem1_coordinated,163,2025-07-15 16:30:00,1,769.0,139.652
problem1_coordinated,164,2025-07-15 16:45:00,1,762.1,138.262
problem1_coordinated,165,2025-07-15 17:00:00,1,729.5,218.73399999999998
problem1_coordinated,166,2025-07-15 17:15:00,1,719.5,168.446
problem1_coordinated,167,2025-07-15 17:30:00,1,682.9,160.86599999999999
problem1_coordinated,168,2025-07-15 17:45:00,1,663.6,154.77800000000002
problem1_coordinated,169,2025-07-15 18:00:00,1,632.9,441.178
problem1_coordinated,170,2025-07-15 18:15:00,1,642.4,412.15000000000003
problem1_coordinated,171,2025-07-15 18:30:00,1,613.1,422.784
problem1_coordinated,172,2025-07-15 18:45:00,1,598.1,412.696
problem1_coordinated,173,2025-07-15 19:00:00,1,593.0,401.778
problem1_coordinated,174,2025-07-15 19:15:00,1,573.0,396.492
problem1_coordinated,175,2025-07-15 19:30:00,1,557.5,392.702
problem1_coordinated,176,2025-07-15 19:45:00,1,536.9,389.062
problem1_coordinated,177,2025-07-15 20:00:00,1,497.1,382.206
problem1_coordinated,178,2025-07-15 20:15:00,1,494.6,380.584
problem1_coordinated,179,2025-07-15 20:30:00,1,490.1,380.214
problem1_coordinated,180,2025-07-15 20:45:00,1,479.3,378.038
problem1_coordinated,181,2025-07-15 21:00:00,0,463.0,75.624
problem1_coordinated,182,2025-07-15 21:15:00,0,467.3,75.856
problem1_coordinated,183,2025-07-15 21:30:00,0,452.4,72.518
problem1_coordinated,184,2025-07-15 21:45:00,0,453.5,72.754
problem1_coordinated,185,2025-07-15 22:00:00,0,455.6,74.07
problem1_coordinated,186,2025-07-15 22:15:00,0,419.6,67.834
problem1_coordinated,187,2025-07-15 22:30:00,0,426.3,68.434
problem1_coordinated,188,2025-07-15 22:45:00,0,407.2,65.066
problem1_coordinated,189,2025-07-15 23:00:00,0,422.5,69.55
problem1_coordinated,190,2025-07-15 23:15:00,0,413.9,67.072
problem1_coordinated,191,2025-07-15 23:30:00,0,421.5,66.39399999999999
problem1_coordinated,192,2025-07-15 23:45:00,0,411.7,66.352
problem1_coordinated,193,2025-07-16 00:00:00,0,384.1,0.0
problem1_coordinated,194,2025-07-16 00:15:00,0,377.3,0.0
problem1_coordinated,195,2025-07-16 00:30:00,0,375.5,0.0
problem1_coordinated,196,2025-07-16 00:45:00,0,373.4,0.0
problem1_coordinated,197,2025-07-16 01:00:00,0,384.9,0.0
problem1_coordinated,198,2025-07-16 01:15:00,0,371.1,0.0
problem1_coordinated,199,2025-07-16 01:30:00,0,367.6,0.0
problem1_coordinated,200,2025-07-16 01:45:00,0,378.0,0.0
problem1_coordinated,201,2025-07-16 02:00:00,0,372.0,0.0
problem1_coordinated,202,2025-07-16 02:15:00,0,373.4,0.0
problem1_coordinated,203,2025-07-16 02:30:00,0,369.2,0.0
problem1_coordinated,204,2025-07-16 02:45:00,0,376.5,0.0
problem1_coordinated,205,2025-07-16 03:00:00,0,382.2,0.0
problem1_coordinated,206,2025-07-16 03:15:00,0,391.0,0.0
problem1_coordinated,207,2025-07-16 03:30:00,0,387.1,0.0
problem1_coordinated,208,2025-07-16 03:45:00,0,364.4,0.0
problem1_coordinated,209,2025-07-16 04:00:00,0,372.5,0.0
problem1_coordinated,210,2025-07-16 04:15:00,0,375.3,0.0
problem1_coordinated,211,2025-07-16 04:30:00,0,373.2,0.0
problem1_coordinated,212,2025-07-16 04:45:00,0,385.8,0.0
problem1_coordinated,213,2025-07-16 05:00:00,0,368.1,0.0
problem1_coordinated,214,2025-07-16 05:15:00,0,385.1,0.0
problem1_coordinated,215,2025-07-16 05:30:00,0,376.0,0.0
problem1_coordinated,216,2025-07-16 05:45:00,0,382.1,0.0
problem1_coordinated,217,2025-07-16 06:00:00,0,405.9,0.0
problem1_coordinated,218,2025-07-16 06:15:00,0,419.0,0.0
problem1_coordinated,219,2025-07-16 06:30:00,0,425.8,0.0
problem1_coordinated,220,2025-07-16 06:45:00,0,437.1,0.0
problem1_coordinated,221,2025-07-16 07:00:00,0,458.4,74.96000000000001
problem1_coordinated,222,2025-07-16 07:15:00,0,484.9,79.99600000000001
problem1_coordinated,223,2025-07-16 07:30:00,0,503.5,84.168
problem1_coordinated,224,2025-07-16 07:45:00,0,527.0,89.012
problem1_coordinated,225,2025-07-16 08:00:00,0,543.8,92.63
problem1_coordinated,226,2025-07-16 08:15:00,0,562.5,98.128
problem1_coordinated,227,2025-07-16 08:30:00,0,573.8,101.532
problem1_coordinated,228,2025-07-16 08:45:00,0,606.3,107.828
problem1_coordinated,229,2025-07-16 09:00:00,0,621.6,111.31799999999998
problem1_coordinated,230,2025-07-16 09:15:00,0,626.4,112.516
problem1_coordinated,231,2025-07-16 09:30:00,0,634.5,113.508
problem1_coordinated,232,2025-07-16 09:45:00,0,643.4,116.12
problem1_coordinated,233,2025-07-16 10:00:00,0,665.3,121.124
problem1_coordinated,234,2025-07-16 10:15:00,0,653.9,117.51
problem1_coordinated,235,2025-07-16 10:30:00,0,674.9,122.03
problem1_coordinated,236,2025-07-16 10:45:00,0,686.5,124.184
problem1_coordinated,237,2025-07-16 11:00:00,0,684.5,77.85
problem1_coordinated,238,2025-07-16 11:15:00,0,699.9,80.134
problem1_coordinated,239,2025-07-16 11:30:00,0,710.1,82.15
problem1_coordinated,240,2025-07-16 11:45:00,0,718.9,83.646
problem1_coordinated,241,2025-07-16 12:00:00,0,686.0,83.124
problem1_coordinated,242,2025-07-16 12:15:00,0,680.8,81.822
problem1_coordinated,243,2025-07-16 12:30:00,0,663.8,78.872
problem1_coordinated,244,2025-07-16 12:45:00,0,660.9,78.91
problem1_coordinated,245,2025-07-16 13:00:00,0,648.8,75.502
problem1_coordinated,246,2025-07-16 13:15:00,0,662.0,77.942
problem1_coordinated,247,2025-07-16 13:30:00,0,664.7,76.284
problem1_coordinated,248,2025-07-16 13:45:00,0,658.5,77.68599999999999
problem1_coordinated,249,2025-07-16 14:00:00,0,694.5,77.53
problem1_coordinated,250,2025-07-16 14:15:00,0,717.5,80.69200000000001
problem1_coordinated,251,2025-07-16 14:30:00,0,722.3,81.89
problem1_coordinated,252,2025-07-16 14:45:00,0,730.8,82.3
problem1_coordinated,253,2025-07-16 15:00:00,1,733.6,141.90200000000002
problem1_coordinated,254,2025-07-16 15:15:00,1,742.3,143.88
problem1_coordinated,255,2025-07-16 15:30:00,1,727.2,132.78199999999998
problem1_coordinated,256,2025-07-16 15:45:00,1,739.9,134.02
problem1_coordinated,257,2025-07-16 16:00:00,1,744.0,136.122
problem1_coordinated,258,2025-07-16 16:15:00,1,728.5,132.752
problem1_coordinated,259,2025-07-16 16:30:00,1,743.4,136.762
problem1_coordinated,260,2025-07-16 16:45:00,1,731.3,133.994
problem1_coordinated,261,2025-07-16 17:00:00,1,721.0,183.59
problem1_coordinated,262,2025-07-16 17:15:00,1,709.7,181.03
problem1_coordinated,263,2025-07-16 17:30:00,1,673.1,170.108
problem1_coordinated,264,2025-07-16 17:45:00,1,649.1,454.374
problem1_coordinated,265,2025-07-16 18:00:00,1,633.9,441.61400000000003
problem1_coordinated,266,2025-07-16 18:15:00,1,605.3,424.402
problem1_coordinated,267,2025-07-16 18:30:00,1,590.3,413.16600000000005
problem1_coordinated,268,2025-07-16 18:45:00,1,585.5,407.43
problem1_coordinated,269,2025-07-16 19:00:00,1,568.4,395.61199999999997
problem1_coordinated,270,2025-07-16 19:15:00,1,558.0,393.368
problem1_coordinated,271,2025-07-16 19:30:00,1,542.1,391.286
problem1_coordinated,272,2025-07-16 19:45:00,1,533.9,387.972
problem1_coordinated,273,2025-07-16 20:00:00,1,481.8,377.956
problem1_coordinated,274,2025-07-16 20:15:00,1,483.2,377.89
problem1_coordinated,275,2025-07-16 20:30:00,1,468.0,374.926
problem1_coordinated,276,2025-07-16 20:45:00,1,464.9,121.542
problem1_coordinated,277,2025-07-16 21:00:00,0,455.6,72.616
problem1_coordinated,278,2025-07-16 21:15:00,0,454.2,73.67
problem1_coordinated,279,2025-07-16 21:30:00,0,448.9,72.492
problem1_coordinated,280,2025-07-16 21:45:00,0,447.3,72.392
problem1_coordinated,281,2025-07-16 22:00:00,0,430.5,69.182
problem1_coordinated,282,2025-07-16 22:15:00,0,417.1,66.628
problem1_coordinated,283,2025-07-16 22:30:00,0,418.8,67.63
problem1_coordinated,284,2025-07-16 22:45:00,0,417.2,67.678
problem1_coordinated,285,2025-07-16 23:00:00,0,410.5,65.776
problem1_coordinated,286,2025-07-16 23:15:00,0,412.4,66.772
problem1_coordinated,287,2025-07-16 23:30:00,0,395.8,63.402
problem1_coordinated,288,2025-07-16 23:45:00,0,390.2,61.902
problem1_coordinated,289,2025-07-17 00:00:00,0,380.9,0.0
problem1_coordinated,290,2025-07-17 00:15:00,0,387.9,0.0
problem1_coordinated,291,2025-07-17 00:30:00,0,372.3,0.0
problem1_coordinated,292,2025-07-17 00:45:00,0,393.4,0.0
problem1_coordinated,293,2025-07-17 01:00:00,0,383.1,0.0
problem1_coordinated,294,2025-07-17 01:15:00,0,370.1,0.0
problem1_coordinated,295,2025-07-17 01:30:00,0,366.4,0.0
problem1_coordinated,296,2025-07-17 01:45:00,0,380.4,0.0
problem1_coordinated,297,2025-07-17 02:00:00,0,373.2,0.0
problem1_coordinated,298,2025-07-17 02:15:00,0,367.7,0.0
problem1_coordinated,299,2025-07-17 02:30:00,0,369.6,0.0
problem1_coordinated,300,2025-07-17 02:45:00,0,382.4,0.0
problem1_coordinated,301,2025-07-17 03:00:00,0,375.5,0.0
problem1_coordinated,302,2025-07-17 03:15:00,0,369.7,0.0
problem1_coordinated,303,2025-07-17 03:30:00,0,373.7,0.0
problem1_coordinated,304,2025-07-17 03:45:00,0,380.8,0.0
problem1_coordinated,305,2025-07-17 04:00:00,0,378.4,0.0
problem1_coordinated,306,2025-07-17 04:15:00,0,380.6,0.0
problem1_coordinated,307,2025-07-17 04:30:00,0,374.3,0.0
problem1_coordinated,308,2025-07-17 04:45:00,0,376.9,0.0
problem1_coordinated,309,2025-07-17 05:00:00,0,386.2,0.0
problem1_coordinated,310,2025-07-17 05:15:00,0,380.5,0.0
problem1_coordinated,311,2025-07-17 05:30:00,0,368.2,0.0
problem1_coordinated,312,2025-07-17 05:45:00,0,368.0,0.0
problem1_coordinated,313,2025-07-17 06:00:00,0,402.9,0.0
problem1_coordinated,314,2025-07-17 06:15:00,0,418.3,0.0
problem1_coordinated,315,2025-07-17 06:30:00,0,424.0,0.0
problem1_coordinated,316,2025-07-17 06:45:00,0,435.2,0.0
problem1_coordinated,317,2025-07-17 07:00:00,0,450.9,72.58
problem1_coordinated,318,2025-07-17 07:15:00,0,488.9,80.626
problem1_coordinated,319,2025-07-17 07:30:00,0,499.4,82.8
problem1_coordinated,320,2025-07-17 07:45:00,0,527.5,89.35
problem1_coordinated,321,2025-07-17 08:00:00,0,554.5,95.49
problem1_coordinated,322,2025-07-17 08:15:00,0,551.2,96.62
problem1_coordinated,323,2025-07-17 08:30:00,0,582.6,102.548
problem1_coordinated,324,2025-07-17 08:45:00,0,607.8,107.65
problem1_coordinated,325,2025-07-17 09:00:00,0,626.4,111.83
problem1_coordinated,326,2025-07-17 09:15:00,0,631.8,113.16400000000002
problem1_coordinated,327,2025-07-17 09:30:00,0,642.7,115.396
problem1_coordinated,328,2025-07-17 09:45:00,0,663.0,119.958
problem1_coordinated,329,2025-07-17 10:00:00,0,668.5,120.468
problem1_coordinated,330,2025-07-17 10:15:00,0,666.5,120.822
problem1_coordinated,331,2025-07-17 10:30:00,0,687.5,124.928
problem1_coordinated,332,2025-07-17 10:45:00,0,679.7,123.428
problem1_coordinated,333,2025-07-17 11:00:00,0,709.7,80.22
problem1_coordinated,334,2025-07-17 11:15:00,0,712.2,82.334
problem1_coordinated,335,2025-07-17 11:30:00,0,709.0,81.788
problem1_coordinated,336,2025-07-17 11:45:00,0,726.1,72.91
problem1_coordinated,337,2025-07-17 12:00:00,0,670.8,58.52
problem1_coordinated,338,2025-07-17 12:15:00,0,664.5,57.97
problem1_coordinated,339,2025-07-17 12:30:00,0,673.4,58.652
problem1_coordinated,340,2025-07-17 12:45:00,0,669.4,57.068
problem1_coordinated,341,2025-07-17 13:00:00,0,673.7,56.518
problem1_coordinated,342,2025-07-17 13:15:00,0,671.2,55.374
problem1_coordinated,343,2025-07-17 13:30:00,0,666.4,53.218
problem1_coordinated,344,2025-07-17 13:45:00,0,667.8,53.218
problem1_coordinated,345,2025-07-17 14:00:00,0,716.3,56.738
problem1_coordinated,346,2025-07-17 14:15:00,0,727.3,56.76
problem1_coordinated,347,2025-07-17 14:30:00,0,738.5,50.396
problem1_coordinated,348,2025-07-17 14:45:00,0,725.9,0.0
problem1_coordinated,349,2025-07-17 15:00:00,1,739.2,133.99200000000002
problem1_coordinated,350,2025-07-17 15:15:00,1,732.2,132.46
problem1_coordinated,351,2025-07-17 15:30:00,1,746.4,135.12
problem1_coordinated,352,2025-07-17 15:45:00,1,739.9,134.55200000000002
problem1_coordinated,353,2025-07-17 16:00:00,1,750.0,136.16
problem1_coordinated,354,2025-07-17 16:15:00,1,754.6,138.48399999999998
problem1_coordinated,355,2025-07-17 16:30:00,1,755.7,137.868
problem1_coordinated,356,2025-07-17 16:45:00,1,747.0,136.972
problem1_coordinated,357,2025-07-17 17:00:00,1,715.3,507.44
problem1_coordinated,358,2025-07-17 17:15:00,1,718.4,495.514
problem1_coordinated,359,2025-07-17 17:30:00,1,673.1,472.632
problem1_coordinated,360,2025-07-17 17:45:00,1,669.4,468.262
problem1_coordinated,361,2025-07-17 18:00:00,1,639.8,450.56600000000003
problem1_coordinated,362,2025-07-17 18:15:00,1,619.4,429.044
problem1_coordinated,363,2025-07-17 18:30:00,1,618.1,421.29200000000003
problem1_coordinated,364,2025-07-17 18:45:00,1,601.3,405.46799999999996
problem1_coordinated,365,2025-07-17 19:00:00,1,590.4,400.192
problem1_coordinated,366,2025-07-17 19:15:00,1,554.1,392.928
problem1_coordinated,367,2025-07-17 19:30:00,1,558.0,392.752
problem1_coordinated,368,2025-07-17 19:45:00,1,534.9,87.79399999999998
problem1_coordinated,369,2025-07-17 20:00:00,1,489.6,80.088
problem1_coordinated,370,2025-07-17 20:15:00,1,480.6,78.23599999999999
problem1_coordinated,371,2025-07-17 20:30:00,1,486.5,377.974
problem1_coordinated,372,2025-07-17 20:45:00,1,463.2,123.062
problem1_coordinated,373,2025-07-17 21:00:00,0,468.8,77.25200000000001
problem1_coordinated,374,2025-07-17 21:15:00,0,469.6,76.03
problem1_coordinated,375,2025-07-17 21:30:00,0,468.9,75.97200000000001
problem1_coordinated,376,2025-07-17 21:45:00,0,439.5,71.092
problem1_coordinated,377,2025-07-17 22:00:00,0,434.2,70.324
problem1_coordinated,378,2025-07-17 22:15:00,0,424.8,69.35
problem1_coordinated,379,2025-07-17 22:30:00,0,408.9,65.324
problem1_coordinated,380,2025-07-17 22:45:00,0,422.6,69.34400000000001
problem1_coordinated,381,2025-07-17 23:00:00,0,411.9,65.896
problem1_coordinated,382,2025-07-17 23:15:00,0,426.8,68.67999999999999
problem1_coordinated,383,2025-07-17 23:30:00,0,396.5,62.586
problem1_coordinated,384,2025-07-17 23:45:00,0,397.3,63.244
problem1_coordinated,385,2025-07-18 00:00:00,0,361.9,0.0
problem1_coordinated,386,2025-07-18 00:15:00,0,391.0,0.0
problem1_coordinated,387,2025-07-18 00:30:00,0,373.4,0.0
problem1_coordinated,388,2025-07-18 00:45:00,0,380.2,0.0
problem1_coordinated,389,2025-07-18 01:00:00,0,371.7,0.0
problem1_coordinated,390,2025-07-18 01:15:00,0,378.8,0.0
problem1_coordinated,391,2025-07-18 01:30:00,0,362.5,0.0
problem1_coordinated,392,2025-07-18 01:45:00,0,375.8,0.0
problem1_coordinated,393,2025-07-18 02:00:00,0,373.1,0.0
problem1_coordinated,394,2025-07-18 02:15:00,0,371.8,0.0
problem1_coordinated,395,2025-07-18 02:30:00,0,373.6,0.0
problem1_coordinated,396,2025-07-18 02:45:00,0,374.7,0.0
problem1_coordinated,397,2025-07-18 03:00:00,0,377.6,0.0
problem1_coordinated,398,2025-07-18 03:15:00,0,361.2,0.0
problem1_coordinated,399,2025-07-18 03:30:00,0,363.8,0.0
problem1_coordinated,400,2025-07-18 03:45:00,0,381.1,0.0
problem1_coordinated,401,2025-07-18 04:00:00,0,374.9,0.0
problem1_coordinated,402,2025-07-18 04:15:00,0,376.7,0.0
problem1_coordinated,403,2025-07-18 04:30:00,0,367.8,0.0
problem1_coordinated,404,2025-07-18 04:45:00,0,383.7,0.0
