timestamp,P_buy_kw,P_sell_kw,P_ess_dis_kw,P_ess_ch_kw,P_ev_dis_total_kw,P_ev_ch_total_kw,P_shift_out_total_kw,P_recover_total_kw,building_flex_power_kw,P_shed_total_kw,P_pv_use_kw,pv_upper_kw,pv_curtail_kw,delta_t_h
2025-07-14 11:15:00,361.5277,0.0,0.0,0.0,0.0,108.4277008,0.0,25.5,25.5,0.0,477.9,477.9,0.0,0.25
2025-07-14 11:30:00,364.4,0.0,0.0,0.0,0.0,103.2,0.0,25.5,25.5,0.0,485.7,485.7,0.0,0.25
2025-07-14 11:45:00,333.8,0.0,0.0,0.0,0.0,85.2,0.0,25.5,25.5,0.0,491.4,491.4,0.0,0.25
2025-07-14 12:00:00,337.53075,0.0,0.0,0.0,0.0,122.1307479,0.0,25.5,25.5,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:15:00,314.14211,0.0,0.0,0.0,0.0,105.2421053,0.0,25.5,25.5,0.0,495.9,495.9,0.0,0.25
2025-07-14 12:30:00,350.36842,0.0,0.0,0.0,0.0,124.96842104,0.0,25.5,25.5,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:45:00,342.5,0.0,0.0,0.0,0.0,132.79999978,0.0,25.5,25.5,0.0,491.4,491.4,0.0,0.25
2025-07-14 13:00:00,404.8,0.0,0.0,0.0,0.0,164.4,0.0,25.5,25.5,0.0,485.7,485.7,0.0,0.25
2025-07-14 13:15:00,392.6,0.0,0.0,0.0,0.0,164.4,0.0,25.5,25.5,0.0,477.9,477.9,0.0,0.25
2025-07-14 13:30:00,395.2,0.0,0.0,0.0,0.0,172.8,0.0,25.5,25.5,0.0,468.0,468.0,0.0,0.25
2025-07-14 13:45:00,419.41053,0.0,0.0,0.0,0.0,175.0105263,0.0,25.5,25.5,0.0,455.9,455.9,0.0,0.25
2025-07-14 14:00:00,467.00526,0.0,0.0,0.0,0.0,168.1052632,0.0,25.5,25.5,0.0,441.9,441.9,0.0,0.25
2025-07-14 14:15:00,458.42624,0.0,0.0,0.0,0.0,154.8,0.0,10.92624,10.92624,0.0,426.0,426.0,0.0,0.25
2025-07-14 14:30:00,483.5,0.0,0.0,0.0,0.0,154.8,0.0,0.0,0.0,0.0,408.4,408.4,0.0,0.25
2025-07-14 14:45:00,490.8,0.0,0.0,0.0,0.0,154.8,0.0,0.0,0.0,0.0,389.0,389.0,0.0,0.25
2025-07-14 15:00:00,320.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,368.2,368.2,0.0,0.25
2025-07-14 15:15:00,334.53,0.0,0.0,0.0,0.0,0.0,49.77,0.0,49.77,0.0,346.0,346.0,0.0,0.25
2025-07-14 15:30:00,424.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.7,322.7,0.0,0.25
2025-07-14 15:45:00,385.69,0.0,0.0,0.0,0.0,0.0,63.91,0.0,63.91,0.0,298.3,298.3,0.0,0.25
2025-07-14 16:00:00,417.29,0.0,0.0,0.0,0.0,0.0,62.81,0.0,62.81,0.0,273.1,273.1,0.0,0.25
2025-07-14 16:15:00,427.44,0.0,0.0,0.0,0.0,0.0,50.96,0.0,50.96,0.0,247.2,247.2,0.0,0.25
2025-07-14 16:30:00,525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,221.0,0.0,0.25
2025-07-14 16:45:00,549.28,0.0,0.0,0.0,0.0,0.0,6.82,0.0,6.82,0.0,194.5,194.5,0.0,0.25
2025-07-14 17:00:00,37.588,0.0,300.0,0.0,110.4,0.0,107.712,0.0,107.712,0.0,168.1,168.1,0.0,0.25
2025-07-14 17:15:00,61.246,0.0,300.0,0.0,105.0,0.0,108.95400000000001,0.0,108.95400000000001,0.0,142.0,142.0,0.0,0.25
2025-07-14 17:30:00,54.512,0.0,300.0,0.0,93.1,0.0,119.088,0.0,119.088,0.0,116.5,116.5,0.0,0.25
2025-07-14 17:45:00,122.866,0.0,300.0,0.0,32.46,0.0,115.97399999999999,0.0,115.97399999999999,0.0,91.9,91.9,0.0,0.25
2025-07-14 18:00:00,111.682,0.0,300.0,0.0,44.02,0.0,110.998,0.0,110.998,0.0,68.4,68.4,0.0,0.25
2025-07-14 18:15:00,132.984,0.0,300.0,0.0,37.74,0.0,108.57600000000001,0.0,108.57600000000001,0.0,46.7,46.7,0.0,0.25
2025-07-14 18:30:00,457.7,0.0,0.0,0.0,28.8,0.0,107.2,0.0,107.2,0.0,27.1,27.1,0.0,0.25
2025-07-14 18:45:00,454.894,0.0,0.0,0.0,28.8,0.0,102.006,0.0,102.006,0.0,10.7,10.7,0.0,0.25
2025-07-14 19:00:00,439.326,0.0,48.0,0.0,0.0,0.0,98.974,0.0,98.974,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:15:00,173.024,0.0,300.0,0.0,0.0,0.0,96.67600000000002,0.0,96.67600000000002,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:30:00,170.14,0.0,300.0,0.0,0.0,0.0,94.06,0.0,94.06,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:45:00,149.784,0.0,300.0,0.0,0.0,0.0,89.11600000000001,0.0,89.11600000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:00:00,117.602,0.0,300.0,0.0,0.0,0.0,82.69800000000001,0.0,82.69800000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:15:00,109.6,0.0,300.0,0.0,0.0,0.0,78.8,0.0,78.8,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:30:00,105.124,0.0,300.0,0.0,0.0,0.0,78.276,0.0,78.276,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:45:00,399.878,0.0,0.0,0.0,0.0,0.0,76.622,0.0,76.622,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:00:00,627.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:15:00,621.8,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:30:00,604.9,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:45:00,612.7,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:00:00,596.4,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:15:00,889.7,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:30:00,895.2,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:45:00,883.3,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:00:00,875.2,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:15:00,888.7,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:30:00,881.0,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:45:00,774.95263,0.0,0.0,221.05263,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
